"Hurdler Karsten Warholm is training 37,5 hours a week",FinJ,0
Can you wear carbon plated shoes on dirt trails?,New to these shoes,0
Mile workout question,ebfm,0
Are weighted running vests beneficial?,runningislife3,0
Why no flu this year? Need input from Dunes and Allen,end this scam now,1
Success Without Long Intervals??? FEEDBACK,fastboy77,0
Best Bond Girl was the one from the very 1st Bond movie?,jamin,1
Was Galileo a Science Denier?,Baker Street,1
Sizing for nike track spikes?,mufasa,0
2 mile prediction off 6x800,DwayneWade,0
Nike Mamba for 5K/10K,faraday,0
Transportation for High School XC coach?,Coach V,0
Covid Positive at Marathon Project,forgot the indigenous,0
"If a cougar approaches and looks friendly , do you pet it?",Vancouver Michelle Wie,1
Spoiled niece pulls of ultimate Christmas gift self-own,tried to be the nice uncle,1
"Time at vVO2Mx - Billat, Schwartz, Daniels, and others ?",secret workouts,0
Rank every injury you’ve had from hardest to easiest to overcome,charlie stache,0
"If Salazar vs Beardsley was on the Marathon Project course, how fast would they have run?",cramister,0
Fundamentals of running smoothly?,Hazel,0
"ANXIETY, PLS HELP",okboomer,1
Tax Question with Prize Money,Hobby _Jogger7,0
"Watching ""Death to 2020"" on Netflix and LMFAO!",LOLer,1
Does Ultra X Boost,ultraboostxusa,0
Marines have to do 3 miles in 18 minutes,lanksty,0
Nathan Martin makes marathon history,bartholomew_maxwell,0
Give me tips to help me buy my FIRST HOUSE for my family,Rural House Seeker,1
"Have saved enough money to purchase 4 acres lot , planning to build earth sheltered Home.",Longmore .,1
Heaviest you've been and broken 5 in the mile,Fatlek,0
Canadians must get off Nicotine!,Greg,1
Tempo Runs as a Miler??,MilerInTraining,0
Does terminating an apartment lease put a blight on one's rental history?,jamin,1
The New Running Magazine,solorunner,0
How long can you hold your breath?,Reintroduction of beautiful beavers into the English countryside,1
32 year old guy dating a 19 year old girl...,frend,1
most exciting shoe coming in 2021,warm up champ,0
RIP Rich Torrellas,team manager,0
KOMO News documentary 'The Fight for the Soul of Seattle',jamin,1
Runners dealing with Deep Vein Thrombisis (DVT) and/or Post Thrombotic Syndrome (PTS),dvtrunner,0
One song that represents you,Greg,1
Looking for a set of steak knives,Orenthal #32,1
The real GOAT?,joeshmoe1600,0
Knock off products better than original?,happyOs,1
Boston Question,want2getfaster,0
Ayn Rand discovered THE correct philosophy of life.,nopenever,1
70% off HOKA. Scam?,DougC,0
Spring Track Meets,Spring Track Meets,0
Does the Let’s Run community favor a new business model for long distance running post pandemic?,ccasey,0
Should state supported schools offer scholarships to international student athletes?,CrispyChicken,0
USATF new membership cost,$40.00=$42.40?,0
Over One in a Thousand Americans Have Now Died of COVID,Common Cents,1
Best Mile Workouts,milers left out,0
Am I risking too much by running through a sore Achilles?,Hazel,0
Why do some runners look down on people with headphones?,airpods,0
Pessimistic view on the remainer of the coronavirus measures and what comes next,jamin,1
At what age did your parents give up on changing you?,jamin,1
Terrorist Attack in Nashville,domesticterrorism,1
Nike Pegasus 37 GAVE ME KNEE ISSUES,SanDiegorunner,0
Sponsor switches?,whattayaknow,0
Measuring sleeping heart rate,pulse man,0
I have $1000 dollars. What should I invest in?,*bone emoji*zone,1
Do you think mouthwash improves the condition of your mouth and teeth?,guacamolar,1
Training log for sub 4:40 spring mile,Gioco Giacobbe,0
Help me (a 35 yro serious mediocre runner) train for the 800m,MatthewXCountry,0
Integrating Running and Strength Training,Aldruns,0
Terrible Groin Pain 15+ months out of ideas,nerdrun82,0
Do you cry when you see roadkills during your runs???,sunshineLover123,0
Sleep problems and I desperately need help,former great sleeper,0
"Why do we ""translate"" certain proper nouns into English, but not others? ",what's the point of renaming?,1
What’s the pros/cons to caping weed and long distance running?,Justin_Beedle,0
Who wants to trade music with me?,Sham 69,1
Doughboy to Dominator: An Argument For Why Bullying Is Good For You,coach bigfoot,1
What can l run a 5k in after this workout,5k time,0
I received dose one of the Pfizer vaccine. AMA.,runner_hero,1
December 22nd Paralympian Jaryd Clifford (legally blind) sets World Record for 1500m 3:44.58,coahc,0
Second metatarsal base stress fracture,rsandham,0
I work at Aamazon and I’m 260K richer because Covid-19 happened. Not sure how to feel.,corones,1
Front page. ASICS sprint shoe typo,bubbadeebooos,0
Can I throw in a tempo run? My training plan,danpalmer,0
What do we know about the Nashville bombing terrorist?,Julieann,1
Mid-18 to Sub 17 XC?(Freshman -> Sophmore),smallRunner,0
Haven't used my economics degree from 10 years ago. Need to make a change. Ideas?,Pre-Race Pizza,1
Online Shoe Store Scam: csjimports.ca,mat514,0
Predictions for Bitcoin's ceiling? Should I sell now and take my profit?,worried investor,1
How Do I Search by Category,Search?,0
Running College Essay?,Collegebound,0
Postcollegiate - Do you have trouble finding local tracks that allow the public to run on?,pushowmike,0
PSA to Old Guys...Get a Fan Bike,dndndjf,0
Should I say something to my bother about his covid carelessness?,there's more,1
Bodybuilding Forums are worse than LetsRun,RejectRunner,0
Plica Surgery Experiences,DMC12Runner,0
Would you choose quality of life over better job/career potential?,this or that,1
What should my workout be?,Noah Hansen,0
Running Video Game,tolanaar000,0
Physics project,2015boyerlg,1
Garmin Watch Bluetooth Version Question,pro hours,0
zero motivation,labenthraub,0
Two of my female friends complain about their weight but REFUSE to exercise.,fat friends,1
Seidel elliptical championship,realTalkin,0
Should Lance Armstrong get a presidential pardon.,Arthur Fleck,1
Covid recovery tips,RunningHubby,1
Precor 9.2s rattling,jcwillia1,0
Do you lose aerobic fitness if you stop running for 7-10 days ?,Maroon6,0
What motivates you to run?,kmaeda,0
What is the toughest Workout you've ever did?,GoHardOrGoHome,0
marathon predictions,hollisrunner,0
Workouts for 2 mile races?,CCB,0
Pacing for a half,thewinthatwas,0
Youtube vlogger Bald and Bankrupt shows life in no-lockdown Belarus,jamin,1
Stress fracture?,runningm,0
"Best Dave ""MF"" Ross stories",QuestioningEthics,0
The MANDALORIAN--your favorite and least favorite moments (note: SPOILERS all over here),Grogu's blue cookies,1
Is it advisable to wear weightlifting gloves for weightlifting ?,ihvft,0
Which are the best gadgets recycling service providers in Canada?,tommypress,1
Most Beautiful Song of All-Time?,bartholomew_maxwell,1
Banned from Twitter for a week,Greg,1
"""You're Anti-Science""",suree,1
Calicer's training Log,calicer1996,0
"why do some people say ""you know what i am sayin' "" after each sentence?",pervymike,1
those of you who had covid: was the transfer symptomatic or asymptomic to you??,bob888,1
What's wrong with my quad?,BRO-F,0
Stop Running. Start Lifting.,wisconfidence,0
Chris Mocko,Where is Mocko?,0
Do you consider Vin Diesel the best actor of the last 25 years? last,bernie mak,1
Do you look down on people who walk?,kids are all ungrateful slugs,0
Fauci DID NOT lie to the public. He changed his perspective. VERY different.,"LRC are the liars, not Fauci",1
Menstrual like cramps while running,Lauren,0
What run will you be doing on Christmas?,Christmas workout,0
Diet of Kenyan Athletes (Pasted Scientific Study Inside),dudeman2222222,0
Usain Bolt vs. Mo Farah 600m Race,justlouden,0
Static Stretching Feels....,fastboy77,0
How can I improve my running when living in hills and with snow half the year?,Fo,0
Foot drop symptoms,zejoao1,0
First to develop distance running training methods most responsible for the greatest distance running successes?,Brian Cavanagh,0
Who Is The World's Best Male Runner To Never Win An Olympic Medal,My Two Cents Take,0
Can running help to quit smoking?,NL_Oliver,0
Active Recovery v. Standing Recovery,fastboy77,0
Interesting Study Exposes the Psychology of the Internet Troll 🤔,Sham 69,1
best bluetooth earbuds for running?,Jim Qualmsley,0
"How an intelligent, well-informed person dealt with a coronavirus infection",YMMV,1
Clay Travis critique of Wonder Woman movie,#FireFauciNow,1
identity crisis,runner??,0
Walking as a viable training substitute for running,Stoppit Smith,0
Where's Dennis Kimetto?,40e,0
Would you live in your house for one year with 30 non-poisonous snakes if you received $1 million?,Uncle Neder,1
Joan Benoit Samuelson gets her own bobblehead (pic),rojo,0
2020 Mill Creek Milk Mile,Sham 69,0
2016 NCAA DI Championships,Standard Setter,0
Training for top speed during base,nomadiclife,0
Do you know anyone who caught COVID running with someone else?,Bellicote,0
Advice on maximum cushioning shoe for running after injury.. Hoka Bondi vs Saucony Triumph?,mikemich,0
AlphaFlys - How many miles can I expect to get out of them?,El Gee,0
What is the hardest track workout?,Dantherunner,0
Ryan says Sara ran 2:19:33,not impressed with the claim,0
Jim Gaffigan on running,Another Option,0
40K raised in one day for an insane killer’s legal defense,be right,1
Opinions on that athlete speci4l guy?,trackstaa,0
Racing flats for training?,faraday,0
Looking for a neutral shoe with flexible and soft heel all the way through,pls help another sufferer,0
Foot strike,feet landed,0
A series of events that have made me stop running and start lifting,End of an era in my life.,0
Lucid Shield Face Mask: How much protection do face masks offer?,theonekelifed,1
King Cobra handling. Could you do this?,malmo,1
"Wondering what Ajee Wilson has been up to during Covid-19 pandemic, we have an update....",rojo,0
Doctor suffers severe allergic reaction from the Moderna vaccine,DanM,1
Will Woody Kincaid break the 5k American Record?,topramen4lyfe,0
Birth Control Pills,How Available,1
How do I tell if a pair of Half Tights is designed to be worn as underwear or outerwear???,Wanna Try Spandex,0
Duke women's Basketball cancels the rest of their season,Gillgan,1
something very disturbing happened last night,Sham 69,1
Got a weighted blanket for Christmas. AMA.,bryan evans,1
The Best Workout for Distance Track (Seriously),Sham 69,0
Getting/giving a car (or SUV or truck) for Christmas,Luv2Run,1
Should High School Cross Country Coaches Run with the Team?,fasdfsdfs,0
Coaching at a College that may or may not be embezzling,knight_1231,0
Who has quit running and started lifting weights? Results?,Moby Dick,0
(Road Racing and) Time Trialing and Training Thread - Week Ending 12/20/20,The Stone Cutter,0
Married men of LetsRun - are any of you still attracted to your wives?,pauliewalnuts12,1
Looking for coach in the NYC area,yungrunner,0
Merry Christmas everybody!,Antillar Maximus,1
"Breaking News : John Cena will will be a Villain Character , Season3 Mandalorian 🌲",shoe money heist,1
Should The American People Sue The Colleges/Universities in This Country?,School Sucks,1
Mr. Pibb has more integrity than Dr. Pepper,Star,1
Favorite designer workout?,not the American dream,0
New Wonder Woman movie is hot pile of crap,sadpieceofcrap,1
Any successful runner/lawyers?,law offices of bekele and bekele,0
Looking for a good online coach,Now or never,0
What happened to Lawi Lalang? He barely breaks 13:30 nowadays.,wawiwawang,0
I never BUY Sugar ,The Candy Man,1
Sara Hall - the sky is blue and it's the shoe,duuuude,0
2020 is the deadliest year in US history,Gina,1
Canadian Marathon Champs controversy - Did a pacer pop-out of a van mid-race (video)?,Anonymous43,0
Merry Christmas Everyone,wejo,1
Is LetsRun shirt update?,zdf,0
Is Jewelry at Tiffany and Co any better than Zales or Jarreds?,Todd Gack,1
Do I have a low max HR or am I bad at pushing myself?,LazyJ,0
Lifting & Running,finding the right balance?,0
Kenyan girl runs 14:37 for 5km (road) on Japan High School Ekiden anchor stage!,juddy96,0
Can you improve your 800 time with only base work and almost non-existent intervals ?,Mikelangelo,0
Anyone tried leverrunning,Tribe,0
Seasons greeting,jamese,1
CDC Changes Guidelines After Backlash,bartholomew_maxwell,1
It doesn't feel like Christmas time to me,Jingle bell rock,1
Is it possible to improve my IQ?,ace_caliph,1
Martin Hehir's cadence,Asdfasd,0
How long does it take for someone’s easy pace to go from 8:30-7:00,runningislife3,0
Train by feel or structured ?,Santa is coming home,0
Best bed/matress for runners?,wefwef,0
Ideal Long Run Length,fastboy77,0
how to unwind?,Lionell,1
"I need a ton of therapy, but my insurance doesn't cover it. What am I supposed to do?",orphan with ptsd,0
Diet Essentials For Runners from a Professional Runner & Dietitian,@TheRunningEffect,0
What does this quote by Renato Canova mean?,bigjohntravolta,0
Explain to me Why I cannot run 1k in 3 minutes flat,ICannotUNDERstand,0
USATF Board adopts amendments in emergency legislation,Voting Delegate,0
College gap year,very concerned father,1
How do you stay motivated?,kmaeda,0
How do you explain coaching on a resume?,Coaching Resume,0
Am I injured?,Dairyland,0
"Martin Hehir, Colin Bennie + Paige Stoner of Reebok Boston TC interview post ""The Marathon Project""",Televised and live stream,0
sports car or investment property?,asdkfjas;kdfjna;dkfjn,1
Track and Xc Goals,Jshcnmskk,0
Tips on increasing paces with workouts,DrPaulProteus,0
"Study on how much New ""Super Shoes help",douglas burke,0
My parents didn’t get me a Christmas gift but are giving one to my brother in law,coalminer,1
Anyone get more sore after drinking?,dtg,0
Is there anything worse than the “reacts” videos on YouTube?,i like to run,1
Highly informative lecture by Dr. Sucharit Bhakdi about Immunity to COVID-19,jamin,1
Do you prefer espresso over coffee and why?,i like coffee in the morning,1
Controversy Surrounding Dixie D'Amelio's New Song,Sham 69,1
Why does my body get tight so often? Please reply with your best running strengthening/ stretching exercises,green tea with lemon,0
Seth James DeMoor is FIT,Ganbatte,0
Bigger advantage: shoes or CIM?,Wonderer1,0
Bring your best game in here,Say It Like A Boss,1
Do you have any cross country teams in your your state that absolutely dominate,Jruns,0
Shift work and increasing miles,loadoffannie,0
A $600 payoff for people who stay home while I work is a slap in the face,punished for working,1
Why is Notre Dame ever in the conversation for national championship?,Calamity Joe,1
Is it ok to do 400m repeats at mile pace once a week in off season?,Strivetobebestcanbe,0
What are some newer Cross Country/Track and Field programs?,newtothegame,0
Anyone had a pain in the back of the knee?,Leg Pain,0
Running for Juco,thefasterslowkid,0
Sub 14.40 and sub 31,TRun,0
"Do you have a ""One who got away""?",alexmegoscarrots,1
"Skin care routine for guys? Help me, Ladies!",Sunburnt Man,1
When to buy a house?,PA Peter,1
Music: Why does everyone say Genesis was better when Peter Gabriel was a member? It wasn't. ,Unconventional opinion guy,1
Running Motivation,kmaeda,0
The US is not sending its best marathon team to the Tokyo Olympics,runningchick,0
Predictions for 2021 and 2022,forgot the indigenous,0
My Running essay i have made for my school paper.,That highschooler,0
Crazy-Bulk Supplements,healthclinicusa,1
Improving 800m Time (freshman in HS),Jacob28,0
Fastest Natty Times (For those who think most professionals dope),The_Shoeless_Samurai,0
Yuki Kawauchi is BACK,Florida Boy,0
List your top five favorite bands of all time,Seoulmatrix,1
Kids in public housing have nicer houses than people who work,a teacher,1
"“I’m an Olympian, nobody can take that away from me.” I don’t get it.",Dan Scavino,0
Is this normal or have I progressed relatively quickly?,runninggirl1996,0
Covid trial participants face 4 year ban from sport,rule readerr,1
Noah Affolder to Oregon,Hejendo76,0
"This week's pod is here: Sara Hall, Marty Hehir and Scott Fauble are all guests and Rojo is Baaack",wejo,0
RIP Leslie West,ReallybroReally,0
A political science theory: why are the poor and the rich aligned vs. the middle?,MYOB,1
Talent is appreciated differently in the US,Greg,0
"Has there ever been a male late bloomer equivalent to Sara Hall, Keira D’Amato, etc?",bfnbehajsjs,0
"Also, it provides a safe and legit way to control your blood pressure.",bpzoneus2,1
Finding my optimum mile paces on a hilly xc course,Candude,0
Training Schedules of former WR holders/olympic medalists from the 70's ,Running in the 70's,0
Ryan v. Sara: 8 weeks to train from today - which Hall would win a marathon race between them?,who've you got??,0
Is there a way to know what my optimum first mile pace should be on a hilly xc course?,Candude,0
Melatonin,qwerty69,0
Training in carbon plated shoes?,Tugboat1980,0
"With races being cancelled, what's your motivation?",WhatNow,0
"Somehow related to energy utilization, or the lack thereoff.",Gaea,0
Brexit is real - Airlift operation started to bring the veggies in,Brexit expert,1
Race idea: 1 mile under 5 minutes every hour for 24 hours,Sarah Williamson,0
New Balance Fresh Foam More Size 13 for a song!,kmaclam,0
NO MOTIVATION,someoneya,0
Has anyone changed careers/back to school after 40?,new year new me,1
The COVID19 Vaccine Is Already Having Significant Negative Effects,suree,1
Treadmill suggestions for running fast,teage,0
Options Traders: how much did you make? Any tips? I'm a newbie,Options James,1
Imagine this,Greg,1
Female British athletes hacked as nude pictures and videos are leaked,Slinky,0
Jared Ward Marathon Project,Thoughts on Ward,0
"The 2021 RAK HALF Is LOADED. 2 World Record holders, Jakob Kiplimo, Kibiwott Kandie and Sara Hall are racing",rojo,0
My 12 year old son still thinks reindeer are real,worried father,1
running after open inaugural hernia surgery,nycguy,0
Marathon Project and Michigan Pro Ekiden have no future,forgot the indigenous,0
Difference between good vs. fast runner?,pboner,0
All these end of year posts,you all are bringing me down,1
Obese 240 lbs guy at my work claims to have run a sub 5 mile at his current weight. How plausible is this?,kladner,0
"I love Noah Droddy’s Training. Just hard work, no designer workouts",Sarah Williamson,0
The 2019 Total US deaths number is out and I have a question,DanM,1
Marathon Project predictions,dsadasc,0
Bernard Lagat Doesn't Know Day From Night,Egbert Souse,0
Air Pegasus Regular vs Extra Wide,stuartmasonuk,0
How many NBA players all time had sub 11 second 100m capability?,Questions of Speed,0
Former Swarthmore College Garnet Hurdler Shot & Killed!,Californiasitnkick,0
"What was the Best Running Event on America Soil in 2020? The Track Meet, Marathon Project, Bowerman Intrasquads, other?",Running Report,0
Jenkins is back baby!!!,the real king has returned,0
Marty Hehir can run 2:08 for the marathon but not a 13:30 5k?,oh wait he can my bad,0
Happy in your life or not?,Greg,1
NAIA woman runs a 10k in 32:38,runfastatanylevel,0
Looking For Coach To Take Me To The Next Level,Kenaneeser Beckelay,0
Massive Delay! Amazon Prime a MONTH behind shipping for tons of iems!!,BezosTheFailure,1
The first Covid victim I've personally known died on Thursday. They were 52.,wear a mask,1
"What is ""float""?",jaspfwsd,0
Is Lopez Lomong actually younger than his stated age?,big fan of Lopez Lomong,0
THRASHED FEET - what to do?,Doug Danners.,0
Thread formatting issue on mobile,not a tech man,1
Martin Hehir is very likable,Lampost,0
Is Amy Cragg update ?,800hobbyrunner,0
Flaring nostrils unintentionally compared to deliberately flaring them.,mayonnaise pie,1
Weird foot fungus (?) on heel,/mu/tant runner,0
Festivus Feats of Strength,Festivus Miracle,0
Great Des Linden Quote,Working Stiff,0
SQL Questions Query,ankitdixit,1
Body Fat and athletic performance as a runner.,Kenenisa Kipchoge,0
Tyler Mccandless retiring?,jonesysdonea,0
Regarding the 6 final thoughts article on front page (about the Marathon project)...,Oh Please,0
Where did Ryan Trahan go?,no uploads,0
i may have kidney stones,May have Kidney stones,1
New running books for Christmas gifts?,DougC,0
A healthy fit Rupp at the Marathon Project ??,IG Farben,0
401k Help - Roth vs Traditional,TaxSlayer,1
Second hand vape?,Tiredofit,1
Do you think the underclass in America will revolt someday?,trickle down lies,1
Concurrent training (aerobic and anaerobic),Paotle,0
A cross country video games has been invented. Play it here for free.,LetsRun.com,0
Seth James DeMoor: Crazy low HR,jfareilla,0
Losing weight after age 30... is the only solution to starve yourself?,gettin old gettin fat,0
Best Bourbon for the price,rhet remington,1
Favorite brand of running clothing,manymilesto go,0
Running Vest for tall and skinny guy,KiwiT,0
"Need help finding the Runners World article ""Blueprinting the Perfect Runner"" - May/June 1980 by George Gandy",bonko,0
Has Yuki Kawauchi's training changed since turning pro?,Curious Runner,0
Anyone take Econometrics? Was it a useful and worthwhile course?,Statistics grad student,1
Minneapolis city council may vote to change city name to “Floyd City”,Paulie Walnuts12,1
Not interested in Strava segments,gvowihgiowehgoiewehqgaegaol,0
Joe Rogan moves from LA to...Austin?,I thought he moved bc of the crowds,1
Canadians never go home devastated,Greg,1
Single? Looking for love? Blessing Okagbare isn't interested in dating. She wants men to write her a 500 word essay,LetsRun.com,0
NYT article about running,NYT reader not in NY,0
The newest BCR hero: Ian Butler comes into The Marathon Project with 65:33/2:20 PR & leaves with <2:10 PR,Blue Collar Running,0
Feet always get injured?,runningislife3,0
Chris Lear’s Sub 4,Trackfan55,0
Elliptical Training for runners,asmmm0169,0
NY HS Track stories - 1983 and vicinity,S1-NYS,0
5 Metatarsal Pain Podiatrists Cannot Figure Out,WoundedRunner2343,0
Anyone here suffered from restricted internal hip rotation,Stone Joints,0
Reebok,hihi11,0
High school state Champion thinking of quitting,3200m man,0
ON COURSE RATING SYSTEMS still at it! How well does the system work?,Candude,0
Let's hear your casino win stories,Flooby,1
Danny Duncan 69 Hosts a Cross Country Meet,Sham 69,0
Tulsi Gabbard Introduces Bill to Ban Biological Men From Women’s Sports,Y Chromosome = Man,0
Rand Paul is the only one who makes any sense,joedirtt,1
Is racing pointless?,gvowihgiowehgoiewehqgaegaol,0
"Ok, I'm retired and I Want To Learn Bass Guitar for Fun...talk me into it!",Talk me into it...,1
"Setting running goals, what to focus on next?",SlowPoke5,0
No Pain While Running But Injured?,Jdog Runner,0
"Police ARREST and TASER family skating on outdoor pond in Calgary, Canada 😲",Nosey MoFO,1
Keira D’Amato negative split 2.22.56,Aussiestatman,0
2020 US Men’s Marathon Trials - Predictions,Film Rep,0
Concert Inflation,Col,1
COVID could shorten Life expectancy?,4:59,1
Just bought a house and need lawnmower advice.,Sally Vix,1
"Update to the ""Dr."" Jill Biden controversy: Journalist analyzes her dissertation",CarbonFiberJoe,1
Osteitis Pubis Injury,Guy-Or,0
Stimulus math,Where does the money go,1
Reebok Boston's Martin Hehir scores HUGE PB and win for adidas at Marathon Project in 2:08:59,rojo,0
Martin Hehir joins a very exclusive club - Sub 4 and Sub 2:09,Ackley,0
Unsponsored Marathon Project,know your worth,0
Droddy- COVID positive to 2:09,sled puller,0
$600 stimulus? Here’s where it went:,angry and disgusted,1
If you could be a professional athlete for any sport ?,Nate Archibald,0
Letsrun Food Truck. What on the menu?,Fun Thread,1
How short was the Marathon Project course,tartarm,0
Sub-4 indicator workouts,NYC Party Boy,0
Do you work long hours?,X-Runner,1
I don't understand. $600 is it???,kiwiwi,1
Progression of millage through highschool,prh,0
Poll: Will you take the COVID vaccine?,askerofvaccines,1
MacKenzie Scott: A True American Hero,youcan'ttakeitwithyou,1
Sage should pull his latest video,Embarrassed for him,0
Ask: Pace Calculator App,dblizz,0
"It's disgusting that the word ""marathon"" has been appropriated by TV watching slobs!",Hardloper,0
"Guy runs 2:16 marathon with head camera, first half in group with Kawauchi & others",citizenrunner,0
This racing strategy will help you run a great time 🙂,Sham 69,0
22 Japanese high school boys broke 14:00 this year. Only 9 American HSers have EVER done it,rojo,0
Has running been a net positive or a net negative in your life?,Robert Pirsig,0
Average 10 Fastest Men & Women Marathon Times in 2020 (by Country) - What's your take?,Maxo,0
Considering refinancing my mortgage-Need Advice,UltraDude,1
Do any of you do low carb or ketogenic diet?,sarahatl,0
GET A CLUE: Wavelight 100% FAIR,VIPAM,0
Cost for replacement retainers?,CCB,1
Convert this Vo2max from absolute to relative,exercise physiologist,0
"Smartwatch with music without phone (with Spotify), intervals, tracking distance",wristlessbandit,0
Train Me,SlowAFRunnrMom,0
"Favorites for 2021 Olympic Trials 10,000m",rawl,0
Do you trim your ear hair on outside of ears or let them grow wild,ear hair,1
12 ads per page,NAUSUX,1
10 more days to compete for national bragging rights on 8 legendary 5k xc courses near you,Candude,0
Marathon Project Coverage,camus,0
Anyone competing at the Marathon Project going to attempt to make the Olympic Team in a track event?,Frank the Tanker,0
Marathon Project Thoughts,Naperville Runner,0
Indecisive about whether to start 400m/800m training again or stay in retirement,Gem_Laura,0
400m Time Trial a few weeks out from a half marathon,Interesting Idea Guy,0
32nd anniversary of the Lockerbie bombing,shellybelly,1
Official Marathon Project Live Discussion Thread,rojo,0
Noah Droddy’s mile PR,Statgeek,0
Good interview with Microbiologist Sucharit Bhakdi on the Laura Ingraham Show,jamin,1
Marathon Project: Canada Goes Home Devastated,CanadaAye,0
Looking to get into coaching (willing to do it for cheap/free),not sure how,0
Marathon Project,Djwalk,0
Gotta give some love to the YouTubers,i like to run,0
Tyler Mccandless still CRYING LIKE A BABY.,Growuptyler,0
"My daughter's ""Finance"" professor told the class that ""debt is a tool"" ","Dave Ramsey, CFA",1
Fauci is full of baloney,The Unkle,1
Northeast / Salt Belt / Rust Belt - rust proofing cars,Giants or Bills U decide,1
Safely compete for a national 5k xc rank right now?,Candude,0
Success after a stress fracture,hopefulhipster,0
Nirvana is the most overrated band in history. Change my mind,i like to run,1
Track spikes for 5K/10K,adenosine triphosphate,0
Bill Gates latest attempt to get rednecks to wear masks: COVID causes ED,comedyre1i3f,1
Jalen Hurts is the future of the NFL,Sarlac,1
American Women Marathon List (and their ages when they set the times),hr measurement,0
"what do you think about a track race, but its mile repeats with 60 sec rest.",it could be good,0
Is Sage Canaday still good?,possessing the weak,0
Want Fred Wilt's original HOW THEY TRAIN from 1959 (mid-distance and distance)?,lease,0
Noah Droddy's PR is 28:07. Why didn't Wejo run 2:09?,WinnytheBish,0
Slowest guy you know who takes running seriously?,Slowbro,0
I Just Dropped $1000 for my Girls to Ski and they Lasted 2hrs,Standard Setter,1
2021 Shamrock Marathon ....$100 for this?!!??!,More Like Scamrock,0
Deer Malcom Gladwell you don't build the sport around Ben True,maxed_out,0
Video game recommendations,Taking it back,1
So how awesome was the season finale of The Mandalorian! (Spoilers),i like to run,1
Anyone trained overweight? (Concerned/need advice),yo yo yo yo yo,0
PSA for parents with kids who like to dine out,Yelp Reviewer,1
Anyone else have a Osteitis Pubis and Adductor Tendonitits combination?,Zachary R. Slotemaker,0
Marathon Project: Scott Droddy finishes fourth,ebin40ozdj,0
What percentage of people will want masks forever?,huh what,1
Missing 150m Indoor Track in Oregon?,PDX High School Coach,0
best carb/protein/fat ratio for runners?,notnutritionist,0
Short Marathon Project post race interview.,William Jefferson Blythe III,0
5k prediction based on...,5kpredictionquestion,0
Half marathon training plan,Harel,0
Anyone ever dealt with posterior tibital tendonitis? (PTT),badanklez,0
Anyone know anyone with the new mutant strain yet?,Poughkeepsie feet,1
Dani Jones FINALLY announces NB sponsorship,NAUSUX,0
B-Mart (Brenda Matinez) is still running? 70-80 miles per week apparently.,jamin,0
Would you vaccinate your child for Covid?,so many unknowns,1
Lionel Sanders Run-Focus Distraction - Loses PTO Triathlon on the Run...,Standard Setter,0
predict my half marathon time,just curious????,0
Woman runs 1:19 half carrying iPad sized phone + 90's style headphones,William Jefferson Blythe III,0
Should Fishing be in the Olympics?,Zeb Coe,1
Riley made the team because he wore Alphaflys. Linden lost out because she didn't.,Iain,0
Rumour: Lagat to coach UA distance,ouray chalet,0
Official LetsRun.com Marathon Project Prediction Contest - Give us your predictions on the winners and winning times,wejo,0
Cooper Teare throws shade at Centro,derp,0
Building a Team,optimistic poster,0
Ben Preisner (Canadian Marathoner),Televised and live stream,0
Did they drug test at the Marathon Project?,run clean.,0
Super Shoes and the marathon/half marathon American Records,Up The Irons,0
The 2021 Dallas Marathon,Hazel,0
Beacon v3 VS Epic React,shoeseeker,0
Help: I wanna gain weight,Im too light,0
Birx goes on Thanksgiving Holiday!,"It's Twue, it's twue!",1
Best shoes for plantar fasciitis?,Nicko,0
Are there any NHL players that ran cross country when they were younger?,runningislife3,0
ENDA,newbie racer,0
Herbal Supplement for Motor Neuron Disease,robertharbour,1
How often should you do strides per week?,runningislife3,0
I saw a license plate from Hawaii. Where does this rank in once in a lifetime experiences?,Double Rainbow,1
Another High Schooler Looking for Advice Thread,nebraska23,0
Missing Ingredient,The Game Changer,0
Doctor exposes the coronavirus scam in passionate Senate hearing,jamin,1
Running underwear,Doug E.,0
Best Marathon Training Plan,BigBoy,0
All year round anaerobic work,How come?,0
What shoes was everyone wearing at the Marathon Project?,"shoes, shoes, shoes",0
I did 6 long runs this week. Helpful or detrimental?,CopperRunner,0
I left my running shorts at home so l ran in my underwear tonight in the park what would you do,running in your underwear,0
Grand Canyon for one day,curiositykilledthecat,1
"Brian Kelly nails it: They should not play the 1st round of the CFP in the ""Rose Bowl"" unless it's move out of Cali",rojo,1
Kameron Ulmer (Emma Bates Coach/Husband) starting beef with NAZ Elite?,Mr. OAR,0
Reebok Boston TC based in Charlottesville?,orsilochus,0
Marathon project,Pro running fan,0
East coast doc,brokenrunner456,0
150k is the sweet spot,rolling in it,1
Tyler Mccandless WTF?,newcoachneeded,0
Teenage Kicks,Sham 69,1
Men pacing on the roads,Jackalope,0
Puma casual shoe based on track spike,San Diego county runner,0
Super Shoe Debate,Coureur des bois,0
Seasoned runner with nerve pain in calf. I can't run.,drurylane,0
"Sweden is goosed, as predicted....lol",Lord Coe of Londoniumium,1
My story about the 2009 NYC Marathon,Hattrick27,0
Ryan And Sarah Fastest Marathon Couple,douglas burke,0
